"TID" "item"
393 "TERM_feel"
393 "TERM_life"
393 "TERM_love"
393 "TERM_notil"
393 "TERM_rain"
394 "TERM_ama"
394 "TERM_bout"
394 "TERM_drop"
394 "TERM_feel"
394 "TERM_find"
394 "TERM_good"
394 "TERM_gotta"
394 "TERM_heart"
394 "TERM_huh"
394 "TERM_love"
394 "TERM_mind"
394 "TERM_ring"
394 "TERM_stay"
394 "TERM_thing"
394 "TERM_touch"
394 "TERM_woo"
395 "TERM_bout"
395 "TERM_call"
395 "TERM_gave"
395 "TERM_made"
395 "TERM_things"
395 "TERM_tryna"
396 "TERM_ama"
396 "TERM_baby"
396 "TERM_christmas"
396 "TERM_coming"
396 "TERM_face"
396 "TERM_feeling"
396 "PROFANE_fire"
396 "TERM_heart"
396 "TERM_high"
396 "TERM_hot"
396 "TERM_love"
396 "TERM_miss"
396 "TERM_show"
396 "TERM_stop"
396 "TERM_thing"
396 "TERM_tonight"
397 "PROFANE_ass"
397 "TERM_bout"
397 "TERM_crazy"
397 "TERM_feel"
397 "TERM_girl"
397 "TERM_hot"
397 "TERM_left"
397 "TERM_lost"
397 "TERM_love"
397 "TERM_made"
397 "TERM_run"
397 "TERM_running"
397 "TERM_thought"
397 "TERM_told"
397 "TERM_walk"
397 "TERM_watch"
397 "TERM_woah"
397 "TERM_young"
398 "TERM_baby"
398 "TERM_big"
398 "PROFANE_bitch"
398 "TERM_coming"
398 "TERM_feel"
398 "TERM_feeling"
398 "TERM_hands"
398 "TERM_head"
398 "TERM_hey"
398 "TERM_high"
398 "TERM_hold"
398 "TERM_mind"
398 "TERM_mmm"
398 "TERM_nah"
398 "TERM_play"
398 "TERM_pop"
398 "TERM_skrrt"
398 "TERM_straight"
398 "TERM_talk"
398 "TERM_tryna"
399 "PROFANE_babe"
399 "TERM_day"
399 "TERM_doe"
399 "TERM_eyes"
399 "TERM_face"
399 "TERM_head"
399 "TERM_hundred"
399 "TERM_light"
399 "TERM_lost"
399 "TERM_love"
399 "TERM_night"
399 "TERM_run"
399 "TERM_running"
399 "TERM_side"
399 "TERM_stay"
399 "TERM_watch"
399 "TERM_woah"
400 "TERM_baby"
400 "TERM_break"
400 "TERM_find"
400 "PROFANE_fire"
400 "TERM_friends"
400 "TERM_good"
400 "TERM_guess"
400 "TERM_hands"
400 "TERM_hey"
400 "TERM_huh"
400 "TERM_leave"
400 "TERM_mind"
400 "TERM_put"
400 "TERM_real"
400 "TERM_times"
400 "TERM_walk"
401 "TERM_baby"
401 "TERM_change"
401 "TERM_coming"
401 "TERM_eyes"
401 "TERM_face"
401 "TERM_feel"
401 "TERM_find"
401 "TERM_girl"
401 "TERM_gotta"
401 "TERM_hard"
401 "TERM_heart"
401 "TERM_home"
401 "TERM_life"
401 "TERM_light"
401 "TERM_lose"
401 "TERM_love"
401 "TERM_pull"
401 "TERM_put"
401 "TERM_show"
401 "TERM_side"
401 "TERM_tryna"
401 "TERM_wait"
402 "TERM_alright"
402 "TERM_call"
402 "TERM_hear"
402 "TERM_heart"
402 "TERM_tonight"
403 "TERM_ama"
403 "PROFANE_ass"
403 "TERM_baby"
403 "TERM_bag"
403 "PROFANE_bitch"
403 "TERM_call"
403 "TERM_crazy"
403 "TERM_cry"
403 "PROFANE_damn"
403 "TERM_doe"
403 "PROFANE_fuck"
403 "PROFANE_girls"
403 "TERM_gon"
403 "TERM_good"
403 "TERM_gotta"
403 "TERM_hit"
403 "TERM_leave"
403 "TERM_lose"
403 "TERM_love"
403 "TERM_mind"
403 "TERM_mine"
403 "TERM_pull"
403 "PROFANE_pussy"
403 "PROFANE_shit"
403 "TERM_thing"
403 "TERM_things"
404 "TERM_baby"
404 "TERM_feel"
404 "TERM_gon"
404 "TERM_head"
404 "TERM_inside"
404 "TERM_life"
404 "TERM_light"
404 "PROFANE_mad"
404 "TERM_made"
404 "TERM_people"
404 "TERM_put"
404 "TERM_woah"
404 "TERM_woo"
405 "TERM_close"
405 "TERM_feeling"
405 "TERM_find"
405 "TERM_give"
405 "PROFANE_god"
405 "TERM_good"
405 "TERM_hands"
405 "TERM_life"
405 "TERM_light"
405 "TERM_live"
405 "TERM_made"
405 "TERM_man"
405 "TERM_night"
405 "TERM_people"
405 "TERM_talk"
405 "TERM_told"
405 "TERM_tryna"
405 "TERM_turn"
406 "TERM_ama"
406 "PROFANE_bitch"
406 "TERM_days"
406 "TERM_diamonds"
406 "PROFANE_fuck"
406 "PROFANE_fucking"
406 "TERM_hear"
406 "TERM_hey"
406 "TERM_love"
406 "RACIST_niggas"
406 "PROFANE_shit"
406 "TERM_tryna"
406 "TERM_woo"
407 "TERM_ama"
407 "PROFANE_ass"
407 "TERM_bad"
407 "TERM_bout"
407 "TERM_bring"
407 "TERM_care"
407 "TERM_days"
407 "PROFANE_die"
407 "TERM_doe"
407 "TERM_drop"
407 "PROFANE_fire"
407 "TERM_gon"
407 "TERM_good"
407 "TERM_gotta"
407 "TERM_hard"
407 "TERM_hate"
407 "TERM_hear"
407 "TERM_inside"
407 "TERM_love"
407 "PROFANE_nigga"
407 "TERM_people"
407 "TERM_play"
407 "TERM_put"
407 "PROFANE_shit"
407 "TERM_things"
407 "TERM_thought"
407 "TERM_young"
408 "PROFANE_die"
408 "TERM_doe"
408 "TERM_gave"
408 "PROFANE_god"
408 "TERM_gotta"
408 "TERM_made"
408 "TERM_man"
408 "TERM_people"
408 "TERM_thing"
408 "TERM_woo"
409 "TERM_call"
409 "TERM_drop"
409 "PROFANE_god"
409 "TERM_hate"
409 "TERM_huh"
409 "TERM_life"
409 "TERM_live"
409 "TERM_living"
409 "TERM_long"
409 "TERM_lost"
409 "TERM_love"
409 "TERM_pain"
409 "TERM_rain"
409 "TERM_top"
409 "TERM_tryna"
409 "TERM_turn"
409 "TERM_walk"
409 "TERM_woah"
409 "TERM_world"
409 "TERM_wrong"
410 "TERM_ama"
410 "PROFANE_ass"
410 "TERM_bad"
410 "PROFANE_bitches"
410 "TERM_bout"
410 "TERM_bring"
410 "TERM_doe"
410 "TERM_drop"
410 "TERM_end"
410 "TERM_feel"
410 "TERM_find"
410 "TERM_friends"
410 "PROFANE_fuck"
410 "PROFANE_girls"
410 "TERM_gon"
410 "TERM_guess"
410 "TERM_hear"
410 "TERM_high"
410 "TERM_hit"
410 "TERM_huh"
410 "TERM_hundred"
410 "TERM_leave"
410 "TERM_lot"
410 "PROFANE_nigga"
410 "TERM_pop"
410 "TERM_run"
410 "PROFANE_shit"
410 "TERM_talking"
410 "TERM_thing"
410 "TERM_told"
410 "TERM_tryna"
410 "TERM_turn"
411 "TERM_change"
411 "TERM_crazy"
411 "TERM_guess"
411 "TERM_hey"
411 "TERM_long"
411 "TERM_mind"
411 "TERM_notil"
411 "TERM_put"
411 "TERM_stop"
411 "TERM_told"
412 "TERM_baby"
412 "TERM_boy"
412 "TERM_call"
412 "TERM_feel"
412 "TERM_feeling"
412 "TERM_good"
412 "TERM_heart"
412 "TERM_hit"
412 "TERM_real"
412 "TERM_ride"
412 "TERM_run"
412 "TERM_woah"
413 "TERM_coming"
413 "TERM_doe"
413 "TERM_fall"
413 "TERM_gotta"
413 "TERM_guess"
413 "TERM_head"
413 "TERM_heart"
413 "TERM_thought"
414 "TERM_baby"
414 "TERM_bout"
414 "TERM_friends"
414 "TERM_hands"
414 "TERM_hey"
414 "TERM_left"
414 "TERM_nah"
414 "TERM_talk"
415 "TERM_break"
415 "TERM_dark"
415 "PROFANE_fire"
415 "TERM_love"
416 "TERM_baby"
416 "PROFANE_bitch"
416 "PROFANE_bitches"
416 "TERM_bout"
416 "TERM_call"
416 "TERM_coming"
416 "TERM_crazy"
416 "TERM_day"
416 "TERM_doe"
416 "TERM_face"
416 "PROFANE_fire"
416 "PROFANE_fuck"
416 "PROFANE_fucking"
416 "TERM_gang"
416 "TERM_girl"
416 "TERM_good"
416 "TERM_hard"
416 "TERM_head"
416 "TERM_hit"
416 "TERM_hot"
416 "TERM_inside"
416 "TERM_leave"
416 "TERM_lil"
416 "TERM_long"
416 "TERM_love"
416 "TERM_made"
416 "TERM_night"
416 "TERM_ride"
416 "PROFANE_shit"
416 "TERM_stop"
416 "TERM_sweet"
416 "TERM_thing"
416 "TERM_tonight"
416 "TERM_top"
416 "TERM_turn"
416 "TERM_world"
417 "TERM_big"
417 "TERM_bout"
417 "TERM_bring"
417 "TERM_day"
417 "TERM_fall"
417 "TERM_feel"
417 "TERM_gave"
417 "TERM_girl"
417 "TERM_gon"
417 "TERM_good"
417 "TERM_hard"
417 "TERM_heart"
417 "TERM_high"
417 "TERM_hit"
417 "TERM_love"
417 "TERM_mine"
417 "TERM_play"
417 "TERM_put"
417 "PROFANE_shit"
417 "TERM_show"
417 "TERM_thinking"
417 "TERM_thought"
417 "TERM_times"
417 "TERM_told"
417 "TERM_tryna"
418 "TERM_christmas"
418 "TERM_close"
418 "TERM_cold"
418 "TERM_day"
418 "TERM_fall"
418 "TERM_falling"
418 "TERM_heart"
418 "TERM_hold"
418 "TERM_lost"
418 "TERM_love"
418 "TERM_mine"
418 "TERM_thing"
418 "TERM_tonight"
419 "TERM_bad"
419 "TERM_bring"
419 "TERM_cold"
419 "TERM_crazy"
419 "TERM_cry"
419 "TERM_days"
419 "TERM_didn"
419 "TERM_feel"
419 "TERM_feeling"
419 "TERM_find"
419 "TERM_gon"
419 "TERM_good"
419 "TERM_hate"
419 "TERM_heart"
419 "TERM_leave"
419 "TERM_life"
419 "TERM_live"
419 "TERM_love"
419 "TERM_man"
419 "TERM_night"
419 "TERM_people"
419 "TERM_running"
419 "PROFANE_shit"
419 "TERM_talk"
419 "TERM_turn"
419 "TERM_wait"
419 "TERM_wrong"
420 "TERM_alright"
420 "TERM_baby"
420 "TERM_bag"
420 "TERM_big"
420 "PROFANE_bitch"
420 "TERM_body"
420 "TERM_bout"
420 "TERM_call"
420 "TERM_care"
420 "TERM_dance"
420 "TERM_doo"
420 "TERM_gang"
420 "TERM_hit"
420 "TERM_life"
420 "TERM_live"
420 "PROFANE_nigga"
420 "RACIST_niggas"
420 "TERM_night"
420 "TERM_play"
420 "TERM_pop"
420 "TERM_real"
420 "TERM_running"
420 "TERM_skrrt"
420 "TERM_straight"
420 "TERM_top"
420 "TERM_touch"
420 "TERM_wait"
420 "TERM_woo"
420 "TERM_work"
420 "TERM_young"
421 "TERM_ama"
421 "PROFANE_ass"
421 "TERM_big"
421 "PROFANE_bitch"
421 "PROFANE_bitches"
421 "TERM_body"
421 "TERM_break"
421 "TERM_bring"
421 "PROFANE_damn"
421 "TERM_day"
421 "TERM_feel"
421 "TERM_feeling"
421 "PROFANE_fuck"
421 "TERM_gang"
421 "TERM_girl"
421 "TERM_gon"
421 "TERM_good"
421 "TERM_gotta"
421 "TERM_head"
421 "TERM_high"
421 "TERM_hit"
421 "PROFANE_hoes"
421 "TERM_home"
421 "TERM_hope"
421 "TERM_hot"
421 "TERM_knew"
421 "TERM_life"
421 "TERM_living"
421 "TERM_love"
421 "TERM_man"
421 "TERM_mind"
421 "TERM_miss"
421 "TERM_money"
421 "TERM_nah"
421 "PROFANE_nigga"
421 "RACIST_niggas"
421 "TERM_pain"
421 "TERM_pull"
421 "PROFANE_pussy"
421 "TERM_rich"
421 "PROFANE_shit"
421 "TERM_thing"
421 "TERM_thinking"
421 "TERM_top"
421 "TERM_tryna"
421 "TERM_turn"
421 "TERM_watch"
421 "TERM_work"
422 "TERM_alright"
422 "TERM_bad"
422 "TERM_call"
422 "TERM_close"
422 "PROFANE_damn"
422 "TERM_feel"
422 "TERM_give"
422 "TERM_gotta"
422 "TERM_hate"
422 "TERM_leave"
422 "TERM_love"
422 "TERM_mmm"
422 "TERM_move"
422 "TERM_pain"
422 "TERM_people"
422 "TERM_rain"
422 "TERM_run"
422 "TERM_stay"
423 "TERM_alright"
423 "TERM_baby"
423 "TERM_bring"
423 "TERM_dark"
423 "TERM_feeling"
423 "TERM_friends"
423 "PROFANE_god"
423 "TERM_good"
423 "TERM_gotta"
423 "TERM_hear"
423 "TERM_high"
423 "TERM_hit"
423 "TERM_hold"
423 "TERM_left"
423 "TERM_live"
423 "TERM_love"
423 "TERM_night"
423 "TERM_side"
423 "TERM_talking"
424 "TERM_gotta"
424 "TERM_high"
424 "TERM_love"
424 "TERM_night"
424 "TERM_real"
424 "TERM_ride"
424 "TERM_side"
424 "TERM_turn"
424 "TERM_waiting"
425 "TERM_alright"
425 "TERM_ama"
425 "TERM_bout"
425 "TERM_coming"
425 "TERM_days"
425 "TERM_face"
425 "TERM_friends"
425 "PROFANE_fuck"
425 "TERM_gave"
425 "TERM_give"
425 "TERM_gotta"
425 "TERM_hope"
425 "TERM_hundred"
425 "TERM_life"
425 "TERM_live"
425 "TERM_lose"
425 "TERM_lot"
425 "TERM_mind"
425 "TERM_mmm"
425 "TERM_people"
425 "TERM_real"
425 "TERM_talking"
425 "TERM_thing"
425 "TERM_things"
425 "TERM_waiting"
425 "TERM_world"
426 "TERM_feeling"
426 "TERM_find"
426 "TERM_gotta"
426 "TERM_head"
426 "TERM_hope"
426 "TERM_left"
426 "TERM_lose"
426 "TERM_love"
426 "TERM_put"
426 "TERM_real"
426 "TERM_things"
426 "TERM_waiting"
427 "TERM_didn"
427 "TERM_fall"
427 "TERM_give"
427 "TERM_heart"
427 "TERM_leave"
427 "TERM_lot"
427 "TERM_love"
427 "TERM_mine"
427 "TERM_mmm"
427 "TERM_move"
427 "TERM_night"
427 "TERM_ride"
427 "TERM_things"
427 "TERM_times"
427 "TERM_tonight"
428 "TERM_baby"
428 "TERM_bad"
428 "PROFANE_damn"
428 "TERM_day"
428 "TERM_feeling"
428 "TERM_gon"
428 "TERM_good"
428 "TERM_gotta"
428 "TERM_hard"
428 "TERM_life"
428 "TERM_love"
428 "TERM_mmm"
428 "TERM_night"
428 "TERM_ride"
428 "PROFANE_shit"
428 "TERM_show"
428 "TERM_side"
428 "TERM_waiting"
429 "TERM_bring"
429 "TERM_coming"
429 "TERM_falling"
429 "TERM_feel"
429 "TERM_hands"
429 "TERM_left"
429 "TERM_love"
429 "TERM_made"
429 "TERM_pull"
429 "TERM_running"
429 "TERM_side"
430 "TERM_alright"
430 "TERM_baby"
430 "TERM_bad"
430 "TERM_bag"
430 "TERM_care"
430 "TERM_didn"
430 "TERM_gave"
430 "TERM_gotta"
430 "TERM_leave"
430 "TERM_lot"
430 "TERM_love"
430 "TERM_mind"
430 "TERM_mmm"
430 "TERM_put"
430 "TERM_times"
430 "TERM_wrong"
431 "TERM_baby"
431 "TERM_bring"
431 "TERM_crazy"
431 "TERM_days"
431 "TERM_feel"
431 "TERM_friends"
431 "TERM_gotta"
431 "TERM_head"
431 "TERM_hit"
431 "TERM_home"
431 "TERM_long"
431 "TERM_love"
431 "TERM_night"
431 "TERM_rain"
431 "TERM_woah"
432 "TERM_bring"
432 "TERM_falling"
432 "TERM_good"
432 "TERM_gotta"
432 "TERM_love"
432 "TERM_mmm"
432 "TERM_nah"
432 "TERM_night"
432 "TERM_real"
432 "TERM_show"
432 "TERM_stay"
432 "TERM_talking"
432 "TERM_things"
432 "TERM_waiting"
432 "TERM_work"
433 "TERM_care"
433 "TERM_gotta"
433 "TERM_guess"
433 "TERM_hate"
433 "TERM_home"
433 "TERM_light"
433 "TERM_lose"
433 "TERM_love"
433 "PROFANE_shit"
433 "TERM_side"
433 "TERM_stay"
433 "TERM_thing"
433 "TERM_things"
434 "PROFANE_die"
434 "TERM_doe"
434 "TERM_feeling"
434 "TERM_hard"
434 "TERM_hear"
434 "TERM_high"
434 "TERM_inside"
434 "TERM_leave"
434 "TERM_living"
434 "TERM_lose"
434 "TERM_man"
434 "TERM_pain"
434 "TERM_people"
434 "TERM_run"
434 "TERM_running"
434 "TERM_wrong"
435 "TERM_bout"
435 "TERM_eyes"
435 "TERM_leave"
435 "TERM_left"
435 "TERM_lost"
435 "TERM_mind"
435 "TERM_nah"
435 "TERM_stop"
435 "TERM_talk"
435 "TERM_thinking"
436 "TERM_bout"
436 "TERM_eyes"
436 "TERM_leave"
436 "TERM_left"
436 "TERM_lost"
436 "TERM_mind"
436 "TERM_nah"
436 "TERM_stop"
436 "TERM_talk"
436 "TERM_thinking"
437 "TERM_body"
437 "TERM_day"
437 "TERM_fall"
437 "TERM_girl"
437 "TERM_give"
437 "TERM_gon"
437 "TERM_light"
437 "TERM_love"
437 "TERM_mind"
437 "TERM_move"
437 "PROFANE_nigga"
437 "RACIST_niggas"
437 "TERM_running"
437 "TERM_show"
437 "TERM_talk"
437 "TERM_times"
438 "TERM_ama"
438 "TERM_day"
438 "TERM_find"
438 "TERM_high"
438 "TERM_left"
438 "TERM_light"
438 "TERM_mind"
438 "TERM_night"
438 "TERM_pain"
438 "TERM_world"
439 "TERM_days"
439 "TERM_eyes"
439 "TERM_falling"
439 "TERM_give"
439 "TERM_life"
439 "TERM_living"
439 "TERM_mine"
439 "TERM_ride"
439 "TERM_thinking"
439 "TERM_thought"
439 "TERM_young"
440 "TERM_bout"
440 "TERM_bring"
440 "TERM_feel"
440 "PROFANE_fuck"
440 "TERM_hate"
440 "TERM_love"
440 "TERM_money"
440 "PROFANE_nigga"
440 "RACIST_niggas"
440 "TERM_play"
440 "TERM_wait"
440 "TERM_woo"
441 "TERM_didn"
441 "TERM_doe"
441 "TERM_feel"
441 "TERM_feeling"
441 "TERM_find"
441 "TERM_gon"
441 "TERM_hey"
441 "TERM_hold"
441 "TERM_home"
441 "TERM_long"
441 "TERM_mind"
441 "TERM_pain"
441 "TERM_rain"
441 "TERM_thing"
441 "TERM_things"
441 "TERM_times"
441 "TERM_walk"
441 "TERM_wrong"
442 "TERM_coming"
442 "TERM_feeling"
442 "TERM_gave"
442 "TERM_give"
442 "TERM_head"
442 "TERM_life"
442 "TERM_love"
442 "TERM_made"
443 "TERM_bout"
443 "TERM_cold"
443 "TERM_didn"
443 "TERM_hate"
443 "TERM_hope"
443 "TERM_life"
443 "TERM_live"
443 "TERM_love"
443 "TERM_miss"
443 "TERM_night"
443 "TERM_people"
443 "TERM_play"
443 "TERM_wait"
443 "TERM_waiting"
443 "TERM_wrong"
444 "TERM_ama"
444 "PROFANE_die"
444 "TERM_doe"
444 "TERM_feeling"
444 "PROFANE_fire"
444 "PROFANE_fuck"
444 "TERM_gave"
444 "TERM_give"
444 "TERM_gon"
444 "TERM_gotta"
444 "TERM_heart"
444 "TERM_hot"
444 "TERM_ice"
444 "TERM_life"
444 "TERM_living"
444 "TERM_lot"
444 "PROFANE_mad"
444 "TERM_made"
444 "TERM_mind"
444 "PROFANE_nigga"
444 "RACIST_niggas"
444 "TERM_put"
444 "TERM_real"
444 "TERM_ride"
444 "TERM_run"
444 "TERM_show"
444 "TERM_told"
444 "TERM_tryna"
445 "TERM_baby"
445 "TERM_bout"
445 "TERM_boy"
445 "TERM_end"
445 "TERM_feel"
445 "TERM_feeling"
445 "TERM_gon"
445 "TERM_hit"
445 "TERM_knew"
445 "TERM_leave"
445 "TERM_left"
445 "TERM_man"
445 "RACIST_niggas"
445 "TERM_put"
445 "TERM_show"
445 "TERM_thought"
445 "TERM_tryna"
445 "TERM_wait"
445 "TERM_world"
446 "TERM_ama"
446 "PROFANE_ass"
446 "TERM_baby"
446 "TERM_bad"
446 "PROFANE_bitch"
446 "TERM_boy"
446 "PROFANE_damn"
446 "TERM_days"
446 "TERM_face"
446 "PROFANE_fuck"
446 "PROFANE_fucking"
446 "TERM_give"
446 "TERM_gon"
446 "TERM_good"
446 "TERM_gotta"
446 "TERM_hit"
446 "TERM_huh"
446 "TERM_leave"
446 "TERM_lie"
446 "TERM_lil"
446 "TERM_love"
446 "PROFANE_nigga"
446 "RACIST_niggas"
446 "TERM_pop"
446 "TERM_ride"
446 "TERM_run"
446 "PROFANE_shit"
446 "TERM_show"
446 "TERM_told"
446 "TERM_top"
446 "TERM_woo"
446 "TERM_world"
446 "TERM_young"
447 "TERM_alright"
447 "TERM_ama"
447 "PROFANE_ass"
447 "TERM_baby"
447 "TERM_big"
447 "PROFANE_bitches"
447 "TERM_diamonds"
447 "TERM_feel"
447 "TERM_find"
447 "PROFANE_fire"
447 "PROFANE_fuck"
447 "TERM_girl"
447 "PROFANE_god"
447 "TERM_guess"
447 "TERM_heart"
447 "TERM_hey"
447 "PROFANE_hoes"
447 "TERM_huh"
447 "TERM_ice"
447 "TERM_lil"
447 "TERM_made"
447 "TERM_money"
447 "PROFANE_nigga"
447 "RACIST_niggas"
447 "TERM_pop"
447 "TERM_pull"
447 "TERM_real"
447 "TERM_ride"
447 "TERM_run"
447 "TERM_running"
447 "PROFANE_shit"
447 "TERM_skrrt"
447 "TERM_stay"
447 "TERM_straight"
447 "TERM_talk"
447 "TERM_told"
447 "TERM_tryna"
447 "TERM_walk"
447 "TERM_watch"
447 "TERM_woo"
448 "TERM_close"
448 "TERM_doe"
448 "TERM_high"
448 "TERM_left"
448 "TERM_love"
448 "TERM_thing"
448 "TERM_turn"
448 "TERM_woo"
449 "TERM_hear"
449 "TERM_heart"
449 "TERM_mine"
449 "TERM_miss"
449 "TERM_pull"
450 "TERM_care"
450 "TERM_dark"
450 "TERM_didn"
450 "TERM_falling"
450 "TERM_give"
450 "TERM_hold"
450 "TERM_lie"
450 "TERM_light"
450 "TERM_living"
450 "TERM_lost"
450 "TERM_made"
450 "TERM_notil"
450 "TERM_stop"
451 "TERM_crazy"
451 "PROFANE_fire"
451 "TERM_good"
451 "TERM_hard"
451 "TERM_hope"
451 "TERM_life"
451 "TERM_love"
451 "TERM_move"
451 "TERM_thought"
452 "TERM_ama"
452 "TERM_bout"
452 "TERM_day"
452 "PROFANE_die"
452 "TERM_feel"
452 "TERM_friends"
452 "TERM_girl"
452 "TERM_give"
452 "TERM_gotta"
452 "TERM_hold"
452 "TERM_leave"
452 "TERM_life"
452 "TERM_lose"
452 "TERM_made"
452 "TERM_mine"
452 "TERM_night"
452 "TERM_ride"
452 "TERM_ring"
452 "TERM_thing"
452 "TERM_told"
452 "TERM_wait"
453 "TERM_baby"
453 "TERM_break"
453 "TERM_find"
453 "TERM_gotta"
453 "TERM_guess"
453 "TERM_hey"
453 "TERM_knew"
453 "TERM_lose"
453 "TERM_love"
453 "TERM_made"
453 "TERM_talking"
454 "TERM_alright"
454 "TERM_baby"
454 "TERM_end"
454 "TERM_good"
454 "TERM_hard"
454 "TERM_heart"
454 "TERM_hit"
454 "TERM_left"
454 "TERM_love"
454 "TERM_told"
455 "TERM_fall"
455 "TERM_find"
455 "TERM_give"
455 "TERM_hope"
455 "TERM_light"
455 "TERM_long"
455 "TERM_love"
455 "TERM_night"
456 "TERM_call"
456 "TERM_knew"
456 "TERM_mmm"
457 "TERM_ama"
457 "TERM_baby"
457 "PROFANE_damn"
457 "PROFANE_fire"
457 "TERM_girl"
457 "PROFANE_girls"
457 "TERM_gon"
457 "PROFANE_mad"
457 "TERM_mind"
457 "TERM_play"
457 "PROFANE_shit"
457 "TERM_times"
457 "TERM_tryna"
457 "TERM_walk"
457 "TERM_woah"
458 "TERM_baby"
458 "TERM_christmas"
458 "TERM_girl"
458 "TERM_good"
458 "TERM_light"
458 "TERM_lot"
458 "TERM_mine"
458 "TERM_ring"
458 "TERM_thing"
458 "TERM_tonight"
458 "TERM_wait"
459 "PROFANE_bitch"
459 "TERM_eyes"
459 "TERM_good"
459 "TERM_guess"
459 "TERM_hands"
459 "TERM_home"
459 "TERM_hope"
459 "TERM_life"
459 "TERM_love"
459 "TERM_man"
459 "TERM_money"
459 "TERM_night"
459 "TERM_times"
459 "TERM_world"
460 "TERM_baby"
460 "TERM_cry"
460 "TERM_day"
460 "TERM_fall"
460 "TERM_falling"
460 "TERM_give"
460 "TERM_hard"
460 "TERM_heart"
460 "TERM_inside"
460 "TERM_leave"
460 "TERM_life"
460 "TERM_love"
460 "TERM_made"
460 "TERM_waiting"
461 "TERM_body"
461 "TERM_falling"
461 "TERM_home"
461 "TERM_left"
461 "TERM_mind"
461 "TERM_play"
461 "TERM_pull"
461 "TERM_top"
462 "PROFANE_babe"
462 "TERM_baby"
462 "PROFANE_damn"
462 "PROFANE_die"
462 "TERM_eyes"
462 "TERM_find"
462 "PROFANE_fire"
462 "TERM_light"
462 "TERM_night"
462 "TERM_play"
462 "TERM_tryna"
462 "TERM_world"
463 "PROFANE_babe"
463 "TERM_baby"
463 "TERM_coming"
463 "TERM_didn"
463 "TERM_face"
463 "TERM_feel"
463 "TERM_good"
463 "TERM_hands"
463 "TERM_hear"
463 "TERM_live"
463 "TERM_living"
463 "TERM_lose"
463 "TERM_mind"
463 "TERM_rain"
463 "TERM_real"
463 "TERM_ride"
463 "TERM_show"
463 "TERM_woo"
463 "TERM_world"
464 "TERM_cry"
464 "TERM_day"
464 "TERM_doe"
464 "TERM_hate"
464 "TERM_inside"
464 "TERM_mind"
464 "TERM_play"
464 "TERM_pull"
464 "TERM_thing"
465 "TERM_bad"
465 "TERM_boy"
465 "TERM_change"
465 "TERM_end"
465 "TERM_falling"
465 "TERM_find"
465 "TERM_girl"
465 "TERM_good"
465 "TERM_hard"
465 "TERM_times"
465 "TERM_tryna"
465 "TERM_watch"
465 "TERM_world"
466 "TERM_day"
466 "TERM_days"
466 "TERM_eyes"
466 "TERM_face"
466 "TERM_find"
466 "TERM_heart"
466 "TERM_lost"
466 "TERM_love"
466 "TERM_young"
467 "TERM_baby"
467 "TERM_day"
467 "TERM_feel"
467 "PROFANE_fuck"
467 "TERM_hold"
467 "TERM_lie"
467 "TERM_light"
467 "TERM_living"
467 "TERM_love"
467 "TERM_mind"
467 "TERM_mine"
467 "TERM_money"
467 "TERM_notil"
467 "TERM_pop"
467 "TERM_running"
467 "PROFANE_shit"
467 "TERM_stay"
467 "TERM_sweet"
467 "TERM_things"
467 "TERM_turn"
468 "TERM_baby"
468 "TERM_call"
468 "TERM_didn"
468 "TERM_fall"
468 "TERM_feel"
468 "PROFANE_fire"
468 "TERM_friends"
468 "TERM_guess"
468 "TERM_hope"
468 "TERM_leave"
468 "TERM_life"
468 "TERM_live"
468 "TERM_long"
468 "TERM_miss"
468 "PROFANE_shit"
468 "TERM_stop"
469 "TERM_bring"
469 "TERM_close"
469 "TERM_coming"
469 "TERM_feel"
469 "PROFANE_fire"
469 "TERM_good"
469 "TERM_hate"
469 "TERM_hold"
469 "TERM_home"
469 "TERM_lose"
469 "TERM_love"
469 "TERM_night"
469 "TERM_running"
469 "TERM_stay"
470 "TERM_bad"
470 "TERM_cold"
470 "TERM_end"
470 "TERM_feel"
470 "TERM_friends"
470 "TERM_good"
470 "TERM_gotta"
470 "TERM_hard"
470 "TERM_love"
470 "TERM_things"
470 "TERM_thought"
471 "TERM_bad"
471 "TERM_change"
471 "TERM_feel"
471 "TERM_find"
471 "TERM_friends"
471 "TERM_girl"
471 "TERM_hard"
471 "TERM_love"
471 "TERM_mind"
471 "TERM_miss"
471 "TERM_mmm"
471 "TERM_pull"
471 "TERM_stay"
472 "TERM_cold"
472 "TERM_feeling"
472 "TERM_hit"
472 "TERM_life"
472 "TERM_running"
473 "PROFANE_babe"
473 "TERM_day"
473 "TERM_feeling"
473 "TERM_good"
473 "TERM_knew"
473 "TERM_long"
473 "TERM_love"
473 "TERM_made"
473 "TERM_stay"
473 "TERM_talking"
473 "TERM_young"
474 "TERM_bout"
474 "TERM_break"
474 "TERM_call"
474 "TERM_dark"
474 "TERM_find"
474 "TERM_friends"
474 "PROFANE_fuck"
474 "TERM_give"
474 "TERM_heart"
474 "TERM_high"
474 "TERM_left"
474 "TERM_love"
474 "TERM_made"
474 "PROFANE_shit"
474 "TERM_thinking"
474 "TERM_world"
475 "TERM_baby"
475 "TERM_cold"
475 "TERM_crazy"
475 "TERM_eyes"
475 "TERM_feel"
475 "TERM_feeling"
475 "TERM_girl"
