"TID" "item"
51 "TERM_brr"
51 "PROFANE_criminal"
51 "TERM_daddy"
51 "TERM_dale"
51 "TERM_dile"
51 "TERM_doy"
51 "PROFANE_fuego"
51 "TERM_ganas"
51 "TERM_girl"
51 "TERM_llama"
51 "TERM_mami"
51 "TERM_man"
51 "TERM_mueve"
51 "TERM_mundo"
51 "TERM_noche"
51 "TERM_nosotro"
51 "TERM_pam"
51 "TERM_pare"
51 "TERM_party"
51 "TERM_paso"
51 "TERM_pista"
51 "TERM_pone"
51 "TERM_poom"
51 "TERM_prr"
51 "TERM_quiero"
51 "TERM_solita"
51 "TERM_sube"
51 "TERM_supe"
51 "TERM_tas"
51 "TERM_the"
51 "TERM_vas"
51 "TERM_yeah"
51 "TERM_you"
52 "TERM_acabe"
52 "TERM_baby"
52 "TERM_bebe"
52 "TERM_dale"
52 "TERM_dame"
52 "TERM_mente"
52 "TERM_oye"
52 "TERM_paso"
52 "TERM_prr"
52 "TERM_queda"
52 "TERM_quedate"
52 "TERM_quiero"
52 "TERM_sientes"
52 "TERM_tas"
52 "TERM_visto"
52 "TERM_yah"
52 "TERM_yeah"
52 "TERM_yeh"
53 "TERM_baby"
53 "TERM_calle"
53 "TERM_cama"
53 "TERM_comerte"
53 "TERM_cosa"
53 "TERM_daddy"
53 "TERM_dale"
53 "TERM_dame"
53 "TERM_deja"
53 "TERM_dije"
53 "TERM_dimelo"
53 "TERM_disco"
53 "TERM_doy"
53 "TERM_dura"
53 "TERM_duro"
53 "TERM_girl"
53 "TERM_gusta"
53 "TERM_mamacita"
53 "TERM_mami"
53 "TERM_mano"
53 "TERM_mente"
53 "PROFANE_mira"
53 "TERM_mueve"
53 "TERM_mujer"
53 "TERM_pam"
53 "TERM_piel"
53 "TERM_pongo"
53 "TERM_siente"
53 "TERM_tas"
53 "TERM_toque"
53 "TERM_vamo"
53 "TERM_ves"
53 "TERM_yeah"
54 "TERM_aja"
54 "TERM_baby"
54 "TERM_bailando"
54 "TERM_caliente"
54 "TERM_calle"
54 "TERM_cara"
54 "TERM_dale"
54 "TERM_dile"
54 "TERM_dime"
54 "TERM_dimelo"
54 "TERM_doy"
54 "TERM_flow"
54 "PROFANE_fuego"
54 "TERM_ganas"
54 "TERM_gente"
54 "TERM_gusta"
54 "TERM_haga"
54 "TERM_loca"
54 "TERM_mami"
54 "TERM_mueve"
54 "TERM_mundo"
54 "TERM_par"
54 "TERM_paso"
54 "TERM_prr"
54 "TERM_quieres"
54 "TERM_suave"
54 "TERM_tire"
54 "TERM_uah"
54 "TERM_vas"
54 "TERM_wuh"
54 "TERM_yah"
54 "TERM_yeh"
55 "TERM_amar"
55 "TERM_baby"
55 "TERM_cama"
55 "TERM_cara"
55 "TERM_cuerpo"
55 "TERM_daddy"
55 "TERM_dale"
55 "TERM_decirte"
55 "TERM_digo"
55 "TERM_dime"
55 "TERM_duro"
55 "TERM_ganas"
55 "TERM_llama"
55 "PROFANE_loco"
55 "TERM_mente"
55 "TERM_mujer"
55 "TERM_ojos"
55 "TERM_pasar"
55 "TERM_pelo"
55 "TERM_pienso"
55 "TERM_puerta"
55 "TERM_quieres"
55 "TERM_quiero"
55 "TERM_sube"
55 "TERM_tra"
55 "TERM_tranquila"
55 "TERM_uah"
55 "TERM_veo"
56 "TERM_amor"
56 "TERM_baby"
56 "TERM_bad"
56 "TERM_besos"
56 "TERM_bunny"
56 "PROFANE_cabron"
56 "TERM_cama"
56 "TERM_cuerpo"
56 "TERM_daddy"
56 "TERM_dime"
56 "TERM_disco"
56 "TERM_duro"
56 "TERM_hombre"
56 "TERM_juego"
56 "TERM_llevo"
56 "PROFANE_miedo"
56 "TERM_mil"
56 "TERM_music"
56 "TERM_ojos"
56 "TERM_pasar"
56 "TERM_paso"
56 "TERM_queda"
56 "TERM_quiera"
56 "TERM_quieren"
56 "TERM_quiero"
56 "TERM_rato"
56 "TERM_real"
56 "TERM_siento"
56 "TERM_sigo"
56 "TERM_somo"
56 "TERM_tas"
56 "TERM_unica"
56 "TERM_verte"
56 "TERM_vida"
56 "TERM_volver"
56 "TERM_vuelve"
56 "TERM_wuh"
56 "TERM_yeah"
56 "TERM_yeh"
57 "TERM_baby"
57 "TERM_bebe"
57 "TERM_cama"
57 "TERM_cosa"
57 "PROFANE_culo"
57 "TERM_darte"
57 "TERM_dime"
57 "TERM_dimelo"
57 "TERM_flow"
57 "TERM_hombre"
57 "TERM_mente"
57 "TERM_music"
57 "TERM_musica"
57 "TERM_noche"
57 "TERM_quede"
57 "TERM_queria"
57 "TERM_quiero"
57 "TERM_rico"
57 "TERM_sientes"
57 "TERM_woh"
57 "TERM_yeh"
58 "TERM_amigas"
58 "TERM_baby"
58 "TERM_cama"
58 "TERM_cara"
58 "TERM_casa"
58 "TERM_cuerpo"
58 "TERM_dame"
58 "TERM_deja"
58 "TERM_digo"
58 "TERM_dime"
58 "TERM_gente"
58 "TERM_hacerte"
58 "TERM_hora"
58 "TERM_llamo"
58 "TERM_mami"
58 "TERM_maniana"
58 "TERM_noche"
58 "TERM_novio"
58 "TERM_olvido"
58 "TERM_party"
58 "TERM_pasa"
58 "TERM_pide"
58 "TERM_pienso"
58 "TERM_pongo"
58 "TERM_problema"
58 "TERM_quede"
58 "TERM_queria"
58 "TERM_quieres"
58 "TERM_quiero"
58 "TERM_recuerdo"
58 "TERM_suave"
58 "TERM_sube"
58 "TERM_tas"
58 "TERM_the"
58 "TERM_vamo"
58 "TERM_vas"
58 "TERM_vuelve"
58 "TERM_yah"
58 "TERM_yeh"
59 "TERM_amiga"
59 "TERM_bebe"
59 "TERM_cuerpo"
59 "TERM_darte"
59 "TERM_dime"
59 "TERM_dimelo"
59 "TERM_flow"
59 "TERM_hacerte"
59 "TERM_music"
59 "TERM_musica"
59 "TERM_pelo"
59 "TERM_quede"
59 "TERM_quiero"
59 "TERM_sentir"
59 "TERM_tire"
59 "TERM_uoh"
59 "TERM_veo"
59 "TERM_verte"
59 "TERM_yeh"
60 "TERM_baby"
60 "TERM_baila"
60 "TERM_bailando"
60 "TERM_beso"
60 "TERM_cancion"
60 "TERM_cuerpo"
60 "TERM_decirte"
60 "TERM_dembow"
60 "TERM_flow"
60 "TERM_girl"
60 "TERM_mente"
60 "TERM_mmm"
60 "TERM_mujer"
60 "TERM_noche"
60 "TERM_ouh"
60 "TERM_quiero"
60 "TERM_rico"
60 "TERM_the"
60 "TERM_uoh"
60 "TERM_yeah"
60 "TERM_you"
61 "TERM_baby"
61 "TERM_dime"
61 "TERM_gente"
61 "TERM_hombre"
61 "TERM_paso"
61 "TERM_pelo"
61 "TERM_queda"
61 "TERM_quiero"
61 "TERM_verte"
62 "TERM_baila"
62 "TERM_calor"
62 "TERM_cuerpo"
62 "TERM_hmm"
62 "TERM_mano"
62 "TERM_musica"
62 "TERM_playa"
62 "TERM_ven"
63 "TERM_bad"
63 "TERM_cara"
63 "TERM_dije"
63 "TERM_falta"
63 "TERM_goteo"
63 "TERM_gucci"
63 "TERM_hmm"
63 "TERM_hora"
63 "TERM_mil"
63 "PROFANE_muerte"
63 "TERM_mujer"
63 "TERM_pido"
63 "TERM_quiero"
63 "TERM_salir"
63 "TERM_siento"
63 "TERM_sigo"
63 "TERM_toque"
63 "TERM_veo"
63 "TERM_verte"
63 "TERM_volver"
63 "TERM_yah"
63 "TERM_yeah"
64 "TERM_aca"
64 "TERM_brr"
64 "TERM_cintura"
64 "TERM_dembow"
64 "TERM_ere"
64 "TERM_hmm"
64 "TERM_mami"
64 "TERM_mil"
64 "TERM_mueve"
64 "TERM_nota"
64 "TERM_pasa"
64 "TERM_pensando"
64 "TERM_quieres"
64 "TERM_quiero"
65 "TERM_balvin"
65 "TERM_bebe"
65 "TERM_dime"
65 "TERM_dimelo"
65 "TERM_estamo"
65 "TERM_leggo"
65 "TERM_llamo"
65 "TERM_man"
65 "TERM_mata"
65 "TERM_nena"
65 "TERM_par"
65 "TERM_pase"
65 "TERM_quedate"
65 "TERM_quieres"
65 "TERM_quiero"
65 "TERM_reggaeton"
65 "TERM_rompiendo"
65 "TERM_tenerte"
65 "TERM_vamo"
65 "TERM_ves"
65 "TERM_vuelve"
65 "TERM_vuelvo"
65 "TERM_wuh"
65 "TERM_yeah"
66 "PROFANE_alla"
66 "TERM_balvin"
66 "TERM_brr"
66 "TERM_buscar"
66 "TERM_casa"
66 "TERM_estamo"
66 "TERM_flow"
66 "TERM_gente"
66 "TERM_gusta"
66 "TERM_llama"
66 "PROFANE_loco"
66 "TERM_nah"
66 "TERM_parar"
66 "TERM_party"
66 "TERM_pasarla"
66 "TERM_pide"
66 "TERM_puso"
66 "TERM_reggaeton"
66 "TERM_rico"
66 "TERM_siga"
66 "TERM_sigo"
66 "TERM_vamo"
66 "TERM_wuh"
66 "TERM_yah"
67 "TERM_baby"
67 "TERM_cama"
67 "TERM_cosa"
67 "TERM_dime"
67 "PROFANE_fuego"
67 "TERM_gusta"
67 "TERM_hora"
67 "TERM_importa"
67 "TERM_llega"
67 "TERM_mala"
67 "TERM_mente"
67 "PROFANE_miedo"
67 "TERM_nena"
67 "TERM_novio"
67 "TERM_ojos"
67 "TERM_parar"
67 "TERM_pelo"
67 "TERM_pone"
67 "TERM_punto"
67 "TERM_puso"
67 "TERM_queria"
67 "TERM_quieres"
67 "TERM_quiero"
67 "TERM_sale"
67 "TERM_uoh"
67 "TERM_vas"
67 "TERM_verte"
68 "TERM_beber"
68 "TERM_borracha"
68 "TERM_calor"
68 "TERM_cuerpo"
68 "TERM_deja"
68 "TERM_dije"
68 "TERM_dura"
68 "TERM_flow"
68 "TERM_gusta"
68 "TERM_leggo"
68 "TERM_loca"
68 "TERM_mami"
68 "TERM_mano"
68 "TERM_pasa"
68 "TERM_paso"
68 "TERM_pone"
68 "TERM_puso"
68 "TERM_queda"
68 "TERM_salir"
68 "TERM_sol"
68 "TERM_sube"
68 "TERM_traje"
68 "TERM_vida"
68 "TERM_vuelvo"
68 "TERM_woh"
68 "TERM_wuh"
68 "TERM_yah"
68 "TERM_yeah"
69 "TERM_balvin"
69 "TERM_doy"
69 "TERM_leggo"
69 "TERM_mera"
69 "TERM_noche"
69 "TERM_parar"
69 "TERM_quiera"
69 "TERM_real"
69 "TERM_rico"
69 "TERM_rompiendo"
69 "TERM_suave"
69 "TERM_tranquila"
69 "TERM_wuh"
70 "TERM_amiga"
70 "TERM_baby"
70 "TERM_bailando"
70 "TERM_balvin"
70 "TERM_bebe"
70 "TERM_bonita"
70 "TERM_caliente"
70 "TERM_cintura"
70 "TERM_dimelo"
70 "TERM_gente"
70 "TERM_gusta"
70 "TERM_importa"
70 "TERM_llama"
70 "PROFANE_miedo"
70 "PROFANE_mira"
70 "TERM_music"
70 "TERM_nena"
70 "TERM_noche"
70 "TERM_oye"
70 "TERM_par"
70 "TERM_perreo"
70 "TERM_pide"
70 "TERM_piel"
70 "TERM_pone"
70 "TERM_pongo"
70 "TERM_quieres"
70 "TERM_salir"
70 "TERM_solita"
70 "TERM_toque"
70 "TERM_vamo"
70 "TERM_veo"
70 "TERM_vuelta"
71 "TERM_aja"
71 "TERM_baby"
71 "TERM_balvin"
71 "TERM_dime"
71 "TERM_dimelo"
71 "TERM_gana"
71 "TERM_leggo"
71 "TERM_man"
71 "TERM_maniana"
71 "TERM_nah"
71 "TERM_prr"
71 "TERM_quisiera"
71 "TERM_rompiendo"
71 "TERM_toque"
71 "TERM_ves"
71 "TERM_vida"
71 "TERM_wuh"
71 "TERM_yah"
71 "TERM_yeah"
71 "TERM_you"
72 "TERM_baila"
72 "TERM_balvin"
72 "TERM_borracha"
72 "TERM_caliente"
72 "TERM_cara"
72 "TERM_dale"
72 "TERM_deja"
72 "TERM_disco"
72 "TERM_duro"
72 "TERM_estamo"
72 "TERM_machika"
72 "TERM_mala"
72 "TERM_mami"
72 "TERM_musica"
72 "TERM_salio"
72 "TERM_somo"
72 "TERM_vamo"
72 "TERM_wuh"
72 "TERM_yah"
73 "TERM_baby"
73 "TERM_bailar"
73 "TERM_balvin"
73 "TERM_besos"
73 "TERM_cancion"
73 "TERM_dame"
73 "TERM_digo"
73 "TERM_dile"
73 "TERM_falta"
73 "TERM_gana"
73 "TERM_gusta"
73 "TERM_mamacita"
73 "TERM_man"
73 "TERM_mente"
73 "TERM_music"
73 "TERM_par"
73 "TERM_pasarla"
73 "TERM_quiero"
73 "TERM_rico"
73 "TERM_rompiendo"
73 "TERM_siente"
73 "TERM_uoh"
73 "TERM_vas"
73 "TERM_verte"
73 "TERM_yeah"
73 "TERM_yeh"
74 "TERM_bailando"
74 "TERM_balvin"
74 "TERM_leggo"
74 "TERM_loca"
74 "TERM_mami"
74 "TERM_man"
74 "PROFANE_miedo"
74 "TERM_mundo"
74 "TERM_pide"
74 "TERM_pone"
74 "TERM_reggaeton"
74 "TERM_rompiendo"
74 "TERM_ton"
74 "TERM_vida"
74 "TERM_visto"
75 "TERM_balvin"
75 "TERM_cama"
75 "TERM_cuerpo"
75 "TERM_doy"
75 "TERM_gana"
75 "TERM_ganas"
75 "TERM_hora"
75 "TERM_leggo"
75 "TERM_llama"
75 "TERM_llega"
75 "TERM_man"
75 "TERM_maniana"
75 "TERM_mata"
75 "TERM_quieren"
75 "TERM_quieres"
75 "TERM_quiero"
75 "TERM_sentir"
75 "TERM_vamo"
75 "TERM_ven"
75 "TERM_vida"
75 "TERM_wuh"
75 "TERM_yah"
75 "TERM_yeah"
76 "TERM_acabe"
76 "TERM_aja"
76 "TERM_baby"
76 "TERM_balvin"
76 "TERM_besos"
76 "TERM_cosa"
76 "TERM_dime"
76 "TERM_dura"
76 "TERM_duro"
76 "TERM_hacerte"
76 "TERM_hora"
76 "TERM_leggo"
76 "PROFANE_loco"
76 "TERM_man"
76 "TERM_noche"
76 "TERM_par"
76 "TERM_pasa"
76 "TERM_pasar"
76 "TERM_pista"
76 "TERM_pone"
76 "TERM_quiero"
76 "TERM_vamo"
76 "TERM_vas"
76 "TERM_verte"
76 "TERM_vida"
76 "TERM_vuelvo"
76 "TERM_wuh"
76 "TERM_yeah"
77 "TERM_amor"
77 "TERM_baby"
77 "PROFANE_cabron"
77 "TERM_caliente"
77 "TERM_comerte"
77 "TERM_dime"
77 "TERM_dimelo"
77 "TERM_ere"
77 "TERM_flow"
77 "TERM_gana"
77 "TERM_ganas"
77 "TERM_juego"
77 "TERM_llama"
77 "PROFANE_loco"
77 "TERM_mata"
77 "TERM_mente"
77 "TERM_music"
77 "TERM_nena"
77 "TERM_nosotro"
77 "TERM_oye"
77 "TERM_pasa"
77 "TERM_pase"
77 "TERM_pone"
77 "TERM_pongo"
77 "TERM_quiero"
77 "TERM_quisiera"
77 "TERM_sentir"
77 "TERM_sigo"
77 "TERM_tranquila"
77 "TERM_veo"
77 "TERM_verte"
77 "TERM_vuelvo"
77 "TERM_yeah"
77 "TERM_yeh"
78 "TERM_amor"
78 "TERM_baby"
78 "TERM_bailando"
78 "TERM_beso"
78 "TERM_bonita"
78 "PROFANE_cabron"
78 "TERM_cama"
78 "TERM_cuarto"
78 "TERM_digo"
78 "TERM_doy"
78 "TERM_duro"
78 "TERM_estamo"
78 "TERM_fiel"
78 "TERM_gana"
78 "TERM_hacemo"
78 "PROFANE_mira"
78 "TERM_mmm"
78 "TERM_mundo"
78 "TERM_music"
78 "TERM_ouh"
78 "TERM_party"
78 "TERM_pasa"
78 "TERM_paso"
78 "TERM_piel"
78 "TERM_queda"
78 "TERM_quiera"
78 "TERM_rico"
78 "TERM_toque"
78 "TERM_vamo"
78 "TERM_yeah"
79 "TERM_amiga"
79 "TERM_baila"
79 "TERM_bebe"
79 "TERM_bonita"
79 "TERM_calle"
79 "TERM_cama"
79 "TERM_casa"
79 "TERM_deja"
79 "TERM_duro"
79 "TERM_entera"
79 "TERM_fumar"
79 "TERM_gusta"
79 "TERM_haga"
79 "TERM_llega"
79 "PROFANE_mira"
79 "TERM_musica"
79 "TERM_noche"
79 "TERM_par"
79 "TERM_pone"
79 "TERM_puso"
79 "TERM_queria"
79 "TERM_quiera"
79 "TERM_salio"
79 "TERM_siga"
79 "TERM_ven"
80 "TERM_baby"
80 "TERM_bailando"
80 "TERM_bailar"
80 "TERM_calle"
80 "TERM_dembow"
80 "TERM_gusta"
80 "TERM_mundo"
80 "TERM_noche"
80 "TERM_ojos"
80 "TERM_paso"
80 "TERM_pone"
80 "TERM_suena"
80 "TERM_supe"
80 "TERM_yatra"
80 "TERM_yeah"
81 "TERM_baby"
81 "TERM_cama"
81 "PROFANE_culo"
81 "TERM_digo"
81 "TERM_dimelo"
81 "TERM_dura"
81 "TERM_duro"
81 "TERM_flow"
81 "TERM_gusta"
81 "TERM_llevo"
81 "TERM_mami"
81 "TERM_mente"
81 "TERM_moja"
81 "TERM_music"
81 "TERM_musica"
81 "TERM_pongo"
81 "TERM_poquito"
81 "TERM_queda"
81 "TERM_sentir"
81 "TERM_veo"
81 "TERM_wuh"
81 "TERM_yeah"
82 "PROFANE_alla"
82 "TERM_amarte"
82 "TERM_baby"
82 "TERM_calor"
82 "TERM_cuerpo"
82 "TERM_darte"
82 "TERM_destino"
82 "TERM_digo"
82 "TERM_dime"
82 "TERM_dimelo"
82 "TERM_duro"
82 "TERM_flow"
82 "TERM_gusta"
82 "TERM_importa"
82 "TERM_mamacita"
82 "TERM_mami"
82 "TERM_musica"
82 "TERM_nena"
82 "TERM_noche"
82 "TERM_pone"
82 "TERM_poquito"
82 "TERM_problema"
82 "TERM_quiero"
82 "TERM_suena"
83 "TERM_boca"
83 "TERM_brr"
83 "PROFANE_criminal"
83 "TERM_daddy"
83 "TERM_dale"
83 "TERM_digo"
83 "TERM_dimelo"
83 "TERM_ere"
83 "TERM_flow"
83 "TERM_fran"
83 "PROFANE_fuego"
83 "TERM_haga"
83 "TERM_llega"
83 "TERM_loca"
83 "TERM_mamacita"
83 "TERM_mami"
83 "TERM_maniana"
83 "TERM_music"
83 "TERM_noche"
83 "TERM_nota"
83 "TERM_pam"
83 "TERM_pare"
83 "TERM_pase"
83 "TERM_pide"
83 "TERM_pone"
83 "TERM_prr"
83 "TERM_quede"
83 "TERM_recuerdo"
83 "TERM_suena"
83 "TERM_tas"
83 "TERM_the"
83 "TERM_toca"
83 "TERM_uah"
83 "TERM_vas"
83 "TERM_wuh"
83 "TERM_yah"
83 "TERM_yeah"
83 "TERM_yeh"
84 "TERM_alguien"
84 "PROFANE_culo"
84 "TERM_drums"
84 "TERM_duro"
84 "TERM_ere"
84 "TERM_estamo"
84 "TERM_gusta"
84 "PROFANE_miedo"
84 "TERM_nota"
84 "TERM_ovy"
84 "TERM_papi"
84 "TERM_par"
84 "TERM_party"
84 "TERM_pensando"
84 "TERM_pum"
84 "TERM_quieren"
84 "TERM_salir"
84 "TERM_siento"
84 "TERM_sube"
84 "TERM_the"
84 "TERM_tra"
84 "TERM_vamo"
84 "TERM_viene"
84 "TERM_yeah"
85 "TERM_cama"
85 "TERM_dije"
85 "TERM_mente"
85 "TERM_noche"
85 "TERM_pam"
85 "TERM_pasa"
85 "TERM_paso"
85 "TERM_quede"
85 "TERM_recuerdo"
85 "TERM_suena"
85 "TERM_traje"
85 "TERM_tranquila"
85 "TERM_vida"
86 "PROFANE_alla"
86 "TERM_beso"
86 "TERM_cama"
86 "TERM_dale"
86 "TERM_enamore"
86 "TERM_mamacita"
86 "TERM_musica"
86 "TERM_noche"
86 "TERM_nota"
86 "TERM_pista"
86 "TERM_punto"
86 "TERM_quieres"
86 "TERM_quiero"
86 "TERM_sube"
86 "TERM_toque"
86 "TERM_vas"
87 "TERM_aja"
87 "TERM_amar"
87 "TERM_amiga"
87 "TERM_amor"
87 "TERM_cancion"
87 "TERM_dimelo"
87 "TERM_disco"
87 "TERM_drums"
87 "TERM_dura"
87 "TERM_hmm"
87 "TERM_hombre"
87 "TERM_let"
87 "TERM_mala"
87 "TERM_man"
87 "TERM_mente"
87 "TERM_mmm"
87 "TERM_ovy"
87 "TERM_pasa"
87 "TERM_recuerdo"
87 "TERM_salio"
87 "TERM_the"
87 "TERM_yeah"
87 "TERM_you"
88 "TERM_amor"
88 "TERM_baby"
88 "TERM_bailando"
88 "TERM_bebe"
88 "TERM_cama"
88 "TERM_ere"
88 "TERM_gana"
88 "TERM_gusta"
88 "TERM_hacemo"
88 "TERM_llama"
88 "TERM_music"
88 "TERM_pide"
88 "TERM_pone"
88 "TERM_rico"
88 "TERM_siente"
88 "TERM_tenerte"
88 "TERM_the"
88 "TERM_vuelve"
89 "TERM_amar"
89 "TERM_baby"
89 "TERM_bad"
89 "TERM_bebe"
89 "TERM_beso"
89 "TERM_boca"
89 "TERM_bunny"
89 "TERM_buscar"
89 "TERM_cama"
89 "PROFANE_culo"
89 "TERM_dura"
89 "TERM_enamore"
89 "PROFANE_fuego"
89 "TERM_fumar"
89 "TERM_gucci"
89 "TERM_gusta"
89 "TERM_hacerte"
89 "TERM_jeje"
89 "TERM_loca"
89 "TERM_merece"
89 "PROFANE_mira"
89 "TERM_moja"
89 "TERM_nena"
89 "TERM_noche"
89 "TERM_pasa"
89 "TERM_pasar"
89 "TERM_pide"
89 "TERM_pido"
89 "TERM_pone"
89 "TERM_probar"
89 "TERM_puso"
89 "TERM_quede"
89 "TERM_quieres"
89 "TERM_quiero"
89 "TERM_rico"
89 "TERM_sale"
89 "TERM_salio"
89 "PROFANE_teta"
89 "TERM_toca"
89 "TERM_vamo"
89 "TERM_viene"
89 "TERM_volver"
89 "TERM_vuelve"
89 "TERM_wuh"
89 "TERM_yeah"
89 "TERM_yeh"
90 "TERM_bailar"
90 "TERM_cama"
90 "TERM_dije"
90 "TERM_ganas"
90 "TERM_llama"
90 "TERM_maniana"
90 "PROFANE_mira"
90 "TERM_nah"
90 "TERM_necesito"
90 "TERM_noche"
90 "TERM_piel"
90 "PROFANE_pom"
90 "TERM_pone"
90 "TERM_probar"
90 "TERM_quieres"
90 "TERM_quiero"
90 "TERM_siento"
90 "TERM_veo"
90 "TERM_wuh"
91 "TERM_alcohol"
91 "TERM_amarte"
91 "TERM_baby"
91 "TERM_besos"
91 "TERM_boca"
91 "TERM_cuerpo"
91 "TERM_dale"
91 "TERM_dame"
91 "TERM_digo"
91 "TERM_dime"
91 "TERM_dimelo"
91 "TERM_duro"
91 "TERM_entera"
91 "TERM_gusta"
91 "TERM_juego"
91 "PROFANE_miedo"
91 "TERM_mundo"
91 "TERM_par"
91 "TERM_pasar"
91 "TERM_quiero"
91 "TERM_siento"
91 "TERM_solita"
91 "TERM_suave"
91 "TERM_the"
91 "TERM_tra"
91 "TERM_vamo"
91 "TERM_viene"
92 "TERM_amor"
92 "TERM_baby"
92 "TERM_bailar"
92 "TERM_beso"
92 "TERM_besos"
92 "TERM_boca"
92 "TERM_corazon"
92 "TERM_cuerpo"
92 "TERM_daddy"
92 "TERM_dando"
92 "TERM_deja"
92 "TERM_dejame"
92 "TERM_diga"
92 "TERM_favorito"
92 "TERM_llevo"
92 "TERM_mami"
92 "TERM_oye"
92 "TERM_pelo"
92 "TERM_pido"
92 "TERM_playa"
92 "TERM_poquito"
92 "TERM_quede"
92 "TERM_quiero"
92 "TERM_rato"
92 "TERM_rico"
92 "TERM_suave"
92 "TERM_sube"
92 "TERM_vamo"
92 "TERM_ven"
92 "TERM_veo"
92 "TERM_woh"
92 "TERM_yeah"
93 "TERM_acabe"
93 "TERM_amor"
93 "TERM_baby"
93 "TERM_bailando"
93 "TERM_boca"
93 "TERM_calle"
93 "TERM_corazon"
93 "TERM_dejame"
93 "TERM_dimelo"
93 "TERM_enamore"
93 "TERM_falta"
93 "TERM_fiel"
93 "TERM_hacerte"
93 "TERM_haga"
93 "TERM_jaja"
93 "TERM_mujer"
93 "TERM_noche"
93 "TERM_ouh"
93 "TERM_ozuna"
93 "TERM_piel"
93 "TERM_quiera"
93 "TERM_quiero"
93 "TERM_quisiera"
93 "TERM_sentir"
93 "TERM_uoh"
93 "TERM_vida"
93 "TERM_wuh"
94 "TERM_amar"
94 "TERM_amor"
94 "TERM_baby"
94 "TERM_bebe"
94 "TERM_bebecita"
94 "TERM_brr"
94 "TERM_dimelo"
94 "TERM_gana"
94 "TERM_ganas"
94 "TERM_importa"
94 "TERM_jaja"
94 "TERM_loca"
94 "TERM_locura"
94 "TERM_mala"
94 "TERM_mami"
94 "TERM_mata"
94 "TERM_mil"
94 "PROFANE_muerte"
94 "TERM_music"
94 "TERM_noche"
94 "TERM_nota"
94 "TERM_ojos"
94 "TERM_ozuna"
94 "TERM_pasar"
94 "TERM_pensar"
94 "TERM_piel"
94 "TERM_prr"
94 "TERM_puerta"
94 "TERM_quiera"
94 "TERM_quiero"
94 "TERM_real"
94 "TERM_somo"
94 "TERM_uah"
94 "TERM_woh"
94 "TERM_yeah"
94 "TERM_yeh"
95 "TERM_baby"
95 "TERM_cama"
95 "TERM_cancion"
95 "TERM_cuarto"
95 "TERM_dimelo"
95 "TERM_ganas"
95 "TERM_jaja"
95 "TERM_music"
95 "TERM_noche"
95 "TERM_pide"
95 "TERM_problema"
95 "TERM_quiero"
95 "TERM_yeah"
95 "TERM_yeh"
96 "TERM_baby"
96 "TERM_bebe"
96 "TERM_bonita"
96 "TERM_cuarto"
96 "TERM_deja"
96 "TERM_dime"
96 "TERM_fiel"
96 "TERM_hacerte"
96 "TERM_maniana"
96 "TERM_merece"
96 "TERM_mujer"
96 "TERM_noche"
96 "TERM_piel"
96 "TERM_sol"
96 "TERM_ves"
96 "TERM_yeah"
96 "TERM_yeh"
97 "TERM_amor"
97 "TERM_bonita"
97 "TERM_corazon"
97 "PROFANE_muerte"
97 "TERM_ojos"
97 "TERM_pase"
97 "TERM_pensar"
97 "TERM_piel"
97 "TERM_sentir"
97 "TERM_verte"
97 "TERM_vida"
97 "TERM_woh"
97 "TERM_yah"
98 "TERM_baby"
98 "TERM_cuarto"
98 "TERM_cuerpo"
98 "TERM_destino"
98 "TERM_feliz"
98 "TERM_gusta"
98 "TERM_hacemo"
98 "TERM_importa"
98 "TERM_mami"
98 "TERM_pensando"
98 "TERM_rato"
98 "TERM_sale"
98 "TERM_siente"
98 "TERM_sol"
98 "TERM_tranquila"
98 "TERM_vamo"
98 "TERM_vas"
99 "TERM_alguien"
99 "TERM_baby"
99 "TERM_beber"
99 "PROFANE_cabron"
99 "TERM_corazon"
99 "TERM_danio"
99 "TERM_fumar"
99 "TERM_joda"
99 "TERM_man"
99 "TERM_mujer"
99 "TERM_necesita"
99 "TERM_novio"
99 "TERM_pare"
99 "TERM_party"
99 "TERM_salir"
99 "TERM_yeah"
99 "TERM_yeh"
100 "TERM_amor"
100 "TERM_baby"
100 "TERM_bebe"
100 "TERM_dando"
100 "TERM_dime"
100 "TERM_dimelo"
100 "TERM_enamore"
100 "TERM_hacerte"
100 "TERM_jaja"
100 "PROFANE_loco"
100 "TERM_mamacita"
100 "TERM_mente"
100 "TERM_noche"
100 "TERM_olvido"
100 "TERM_papi"
100 "TERM_paso"
100 "TERM_pensando"
100 "TERM_quiero"
100 "TERM_sigo"
100 "TERM_the"
100 "TERM_ves"
100 "TERM_vuelve"
100 "TERM_wuh"
100 "TERM_yah"
100 "TERM_yeah"
101 "TERM_amor"
101 "TERM_baby"
101 "TERM_bebe"
101 "TERM_bebecita"
101 "TERM_cara"
101 "PROFANE_culo"
101 "TERM_dimelo"
101 "TERM_ere"
101 "TERM_gozala"
101 "TERM_importa"
101 "TERM_mamacita"
101 "TERM_mami"
101 "TERM_mil"
101 "PROFANE_mira"
101 "TERM_mundo"
101 "TERM_papi"
101 "TERM_pasar"
101 "TERM_puerta"
101 "TERM_quiera"
101 "TERM_tra"
101 "TERM_uoh"
101 "TERM_vida"
101 "TERM_wuh"
101 "TERM_yah"
102 "TERM_alguien"
